workgroup,product,servicetype,seriousness2,activity,resource,supportsection,servicelevel,responsiblesection,lifecycle:transition,timestamp,customer,case
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 15,Value 1,Value 2,Value 1,complete,2010-05-31 09:30:29+00:00,Value 332,Case 2272
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 15,Value 1,Value 2,Value 1,complete,2010-05-31 10:53:30+00:00,Value 332,Case 2272
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2010-06-29 13:00:32+00:00,Value 332,Case 2272
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-06-16 09:08:59+00:00,Value 22,Case 2281
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-06-16 09:09:21+00:00,Value 22,Case 2281
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2011-06-20 08:45:53+00:00,Value 22,Case 2281
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2011-06-21 15:46:47+00:00,Value 22,Case 2281
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-06-21 15:47:13+00:00,Value 22,Case 2281
Value 1,Value 1,Value 1,Value 1,Wait,Value 2,Value 1,Value 2,Value 1,complete,2011-06-28 09:25:57+00:00,Value 22,Case 2281
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-06-29 10:26:38+00:00,Value 22,Case 2281
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-06-29 10:27:32+00:00,Value 22,Case 2281
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-07-20 10:10:59+00:00,Value 22,Case 2281
Value 2,Value 3,Value 2,Value 1,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2011-04-14 15:37:05+00:00,Value 71,Case 2284
Value 2,Value 3,Value 2,Value 1,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2011-04-14 15:37:25+00:00,Value 71,Case 2284
Value 2,Value 3,Value 2,Value 1,Take in charge ticket,Value 11,Value 1,Value 2,Value 1,complete,2011-04-15 10:43:34+00:00,Value 71,Case 2284
Value 2,Value 3,Value 2,Value 1,Resolve ticket,Value 11,Value 1,Value 2,Value 1,complete,2011-04-15 10:48:10+00:00,Value 71,Case 2284
Value 2,Value 3,Value 2,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-05-17 15:40:31+00:00,Value 71,Case 2284
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 14,Value 1,Value 2,Value 1,complete,2013-09-05 12:44:56+00:00,Value 120,Case 230
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 14,Value 1,Value 2,Value 1,complete,2013-09-05 12:45:51+00:00,Value 120,Case 230
Value 1,Value 1,Value 1,Value 2,Take in charge ticket,Value 9,Value 1,Value 2,Value 1,complete,2013-09-05 12:48:44+00:00,Value 120,Case 230
Value 1,Value 1,Value 1,Value 2,Wait,Value 9,Value 1,Value 2,Value 1,complete,2013-09-09 15:56:08+00:00,Value 120,Case 230
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2013-09-27 13:20:43+00:00,Value 120,Case 230
Value 1,Value 1,Value 1,Value 2,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-10-12 13:20:59+00:00,Value 120,Case 230
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 19,Value 1,Value 2,Value 1,complete,2010-07-14 12:59:42+00:00,Value 322,Case 2309
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2010-07-16 09:38:44+00:00,Value 322,Case 2309
Value 1,Value 3,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2010-07-20 14:17:15+00:00,Value 322,Case 2309
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2010-07-20 15:49:34+00:00,Value 322,Case 2309
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2010-08-14 13:00:19+00:00,Value 322,Case 2309
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 14,Value 1,Value 2,Value 1,complete,2010-10-19 14:08:14+00:00,Value 3,Case 231
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2010-10-20 16:03:58+00:00,Value 3,Case 231
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2010-10-20 16:04:16+00:00,Value 3,Case 231
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 15,Value 1,Value 2,Value 1,complete,2010-10-21 08:26:29+00:00,Value 3,Case 231
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2010-12-03 15:10:20+00:00,Value 3,Case 231
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2011-07-05 09:10:36+00:00,Value 65,Case 2316
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2011-07-05 10:03:00+00:00,Value 65,Case 2316
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 7,Value 1,Value 2,Value 1,complete,2011-07-06 10:55:31+00:00,Value 65,Case 2316
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 7,Value 1,Value 2,Value 1,complete,2011-07-06 10:55:57+00:00,Value 65,Case 2316
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-08-05 09:20:37+00:00,Value 65,Case 2316
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 8,Value 1,Value 3,Value 1,complete,2011-01-10 13:32:55+00:00,Value 9,Case 2331
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 3,Value 1,complete,2011-01-10 15:15:39+00:00,Value 9,Case 2331
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 3,Value 1,complete,2011-01-10 15:15:46+00:00,Value 9,Case 2331
Value 1,Value 1,Value 1,Value 1,Wait,Value 9,Value 1,Value 3,Value 1,complete,2011-01-10 16:26:55+00:00,Value 9,Case 2331
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 9,Value 1,Value 3,Value 1,complete,2011-01-11 08:14:04+00:00,Value 9,Case 2331
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 3,Value 1,complete,2011-01-11 08:14:17+00:00,Value 9,Case 2331
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2011-02-17 14:31:31+00:00,Value 9,Case 2331
Value 1,Value 6,Value 1,Value 2,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-01-17 11:16:15+00:00,Value 194,Case 2337
Value 1,Value 6,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2011-01-27 08:35:28+00:00,Value 194,Case 2337
Value 1,Value 6,Value 1,Value 2,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-01-27 08:35:33+00:00,Value 194,Case 2337
Value 1,Value 6,Value 1,Value 2,Wait,Value 9,Value 1,Value 2,Value 1,complete,2011-01-27 14:29:14+00:00,Value 194,Case 2337
Value 1,Value 6,Value 1,Value 2,Take in charge ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-02-04 11:48:40+00:00,Value 194,Case 2337
Value 1,Value 6,Value 1,Value 2,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-02-04 11:48:48+00:00,Value 194,Case 2337
Value 1,Value 6,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-02-19 11:49:06+00:00,Value 194,Case 2337
Value 3,Value 3,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 3,Value 1,complete,2010-06-23 15:57:59+00:00,Value 9,Case 234
Value 3,Value 3,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 3,Value 1,complete,2010-06-28 12:12:55+00:00,Value 9,Case 234
Value 3,Value 3,Value 1,Value 2,Take in charge ticket,Value 2,Value 1,Value 3,Value 1,complete,2010-07-07 10:10:15+00:00,Value 9,Case 234
Value 3,Value 3,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 3,Value 1,complete,2010-07-07 10:10:30+00:00,Value 9,Case 234
Value 3,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 3,Value 1,complete,2010-08-06 10:10:45+00:00,Value 9,Case 234
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2011-07-27 15:46:01+00:00,Value 4,Case 2345
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 10,Value 1,Value 2,Value 1,complete,2011-08-10 12:43:32+00:00,Value 4,Case 2345
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 10,Value 1,Value 2,Value 1,complete,2011-08-10 12:43:33+00:00,Value 4,Case 2345
Value 1,Value 3,Value 1,Value 1,Take in charge ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-08-12 15:53:41+00:00,Value 4,Case 2345
Value 1,Value 3,Value 1,Value 1,Wait,Value 9,Value 1,Value 2,Value 1,complete,2011-08-16 07:48:46+00:00,Value 4,Case 2345
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-08-18 08:44:10+00:00,Value 4,Case 2345
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-09-02 08:44:31+00:00,Value 4,Case 2345
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-02-01 15:57:39+00:00,Value 230,Case 2354
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2011-02-15 16:53:07+00:00,Value 230,Case 2354
Value 1,Value 1,Value 1,Value 2,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-02-15 16:53:12+00:00,Value 230,Case 2354
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-02-21 14:55:59+00:00,Value 230,Case 2354
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-03-08 14:56:12+00:00,Value 230,Case 2354
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-06-27 14:49:46+00:00,Value 36,Case 2360
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-06-27 14:50:04+00:00,Value 36,Case 2360
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-07-01 09:22:31+00:00,Value 36,Case 2360
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-07-14 10:17:03+00:00,Value 36,Case 2360
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-07-29 10:17:19+00:00,Value 36,Case 2360
Value 1,Value 4,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2013-10-07 13:26:49+00:00,Value 18,Case 2368
Value 1,Value 4,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2013-10-07 13:28:25+00:00,Value 18,Case 2368
Value 1,Value 4,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2013-10-07 13:28:50+00:00,Value 18,Case 2368
Value 1,Value 4,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2013-10-07 14:23:22+00:00,Value 18,Case 2368
Value 1,Value 4,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2013-10-08 07:40:46+00:00,Value 18,Case 2368
Value 1,Value 4,Value 1,Value 1,Resolve ticket,Value 14,Value 1,Value 2,Value 1,complete,2013-10-16 14:47:40+00:00,Value 18,Case 2368
Value 1,Value 4,Value 1,Value 1,Resolve ticket,Value 14,Value 1,Value 2,Value 1,complete,2013-10-16 14:47:41+00:00,Value 18,Case 2368
Value 1,Value 4,Value 1,Value 1,Resolve ticket,Value 14,Value 1,Value 2,Value 1,complete,2013-10-16 14:47:59+00:00,Value 18,Case 2368
Value 1,Value 4,Value 1,Value 1,Require upgrade,Value 14,Value 1,Value 2,Value 1,complete,2013-10-17 08:23:25+00:00,Value 18,Case 2368
Value 1,Value 4,Value 1,Value 1,Take in charge ticket,Value 14,Value 1,Value 2,Value 1,complete,2013-10-17 08:23:43+00:00,Value 18,Case 2368
Value 1,Value 4,Value 1,Value 1,Wait,Value 14,Value 1,Value 2,Value 1,complete,2013-10-18 08:51:03+00:00,Value 18,Case 2368
Value 1,Value 4,Value 1,Value 1,Wait,Value 14,Value 1,Value 2,Value 1,complete,2013-10-21 14:26:56+00:00,Value 18,Case 2368
Value 1,Value 4,Value 1,Value 1,Resolve ticket,Value 14,Value 1,Value 2,Value 1,complete,2013-10-24 14:58:44+00:00,Value 18,Case 2368
Value 1,Value 4,Value 1,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-11-08 15:58:59+00:00,Value 18,Case 2368
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-02-14 11:31:16+00:00,Value 9,Case 2373
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-02-14 11:33:58+00:00,Value 9,Case 2373
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 8,Value 1,Value 2,Value 1,complete,2011-02-14 11:37:05+00:00,Value 9,Case 2373
Value 1,Value 1,Value 1,Value 1,Wait,Value 9,Value 1,Value 2,Value 1,complete,2011-02-14 13:48:17+00:00,Value 9,Case 2373
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-02-15 16:41:19+00:00,Value 9,Case 2373
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-02-15 16:41:26+00:00,Value 9,Case 2373
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-03-17 11:40:21+00:00,Value 9,Case 2373
Value 2,Value 1,Value 2,Value 2,Assign seriousness,Value 14,Value 1,Value 2,Value 1,complete,2013-10-02 11:04:01+00:00,Value 337,Case 2375
Value 2,Value 1,Value 2,Value 2,Assign seriousness,Value 18,Value 1,Value 2,Value 1,complete,2013-10-02 13:10:13+00:00,Value 337,Case 2375
Value 2,Value 1,Value 2,Value 2,Assign seriousness,Value 14,Value 1,Value 2,Value 1,complete,2013-10-09 09:35:09+00:00,Value 337,Case 2375
Value 2,Value 1,Value 2,Value 2,Take in charge ticket,Value 16,Value 1,Value 2,Value 1,complete,2013-10-21 16:10:27+00:00,Value 337,Case 2375
Value 2,Value 1,Value 2,Value 2,Resolve ticket,Value 16,Value 1,Value 2,Value 1,complete,2013-10-21 16:44:19+00:00,Value 337,Case 2375
Value 2,Value 1,Value 2,Value 2,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-11-05 17:44:34+00:00,Value 337,Case 2375
Value 1,Value 4,Value 1,Value 1,Assign seriousness,Value 8,Value 1,Value 3,Value 1,complete,2011-06-22 09:50:36+00:00,Value 127,Case 2402
Value 1,Value 4,Value 1,Value 1,Assign seriousness,Value 8,Value 1,Value 3,Value 1,complete,2011-06-22 09:50:54+00:00,Value 127,Case 2402
Value 1,Value 4,Value 1,Value 1,Take in charge ticket,Value 10,Value 1,Value 3,Value 1,complete,2011-06-24 15:54:04+00:00,Value 127,Case 2402
Value 1,Value 4,Value 1,Value 1,Resolve ticket,Value 10,Value 1,Value 3,Value 1,complete,2011-06-24 16:06:50+00:00,Value 127,Case 2402
Value 1,Value 4,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2011-07-30 10:01:00+00:00,Value 127,Case 2402
Value 3,Value 3,Value 1,Value 1,Assign seriousness,Value 2,Value 2,Value 2,Value 2,complete,2010-02-02 09:49:41+00:00,Value 186,Case 2441
Value 3,Value 3,Value 1,Value 1,Assign seriousness,Value 2,Value 2,Value 2,Value 2,complete,2010-02-15 15:57:27+00:00,Value 186,Case 2441
Value 3,Value 3,Value 1,Value 1,Take in charge ticket,Value 2,Value 2,Value 2,Value 2,complete,2010-02-15 15:57:33+00:00,Value 186,Case 2441
Value 3,Value 3,Value 1,Value 1,Resolve ticket,Value 2,Value 2,Value 2,Value 2,complete,2010-02-15 15:57:38+00:00,Value 186,Case 2441
Value 3,Value 3,Value 1,Value 1,Closed,Value 5,Value 2,Value 2,Value 2,complete,2010-03-05 09:50:31+00:00,Value 186,Case 2441
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2010-10-27 15:21:46+00:00,Value 97,Case 246
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2010-11-02 14:57:09+00:00,Value 97,Case 246
Value 1,Value 3,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2010-11-02 14:57:16+00:00,Value 97,Case 246
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2010-11-02 14:57:22+00:00,Value 97,Case 246
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2010-12-15 16:30:20+00:00,Value 97,Case 246
Value 2,Value 3,Value 2,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-10-09 10:16:26+00:00,Value 8,Case 2490
Value 2,Value 3,Value 2,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-10-09 10:17:05+00:00,Value 8,Case 2490
Value 2,Value 3,Value 2,Value 1,Take in charge ticket,Value 16,Value 1,Value 2,Value 1,complete,2012-10-25 10:50:08+00:00,Value 8,Case 2490
Value 2,Value 3,Value 2,Value 1,Wait,Value 16,Value 1,Value 2,Value 1,complete,2012-11-05 14:33:57+00:00,Value 8,Case 2490
Value 2,Value 3,Value 2,Value 1,Resolve ticket,Value 16,Value 1,Value 2,Value 1,complete,2012-11-16 13:45:27+00:00,Value 8,Case 2490
Value 2,Value 3,Value 2,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2012-12-01 13:45:44+00:00,Value 8,Case 2490
Value 3,Value 3,Value 1,Value 2,Assign seriousness,Value 19,Value 1,Value 3,Value 1,complete,2010-07-12 09:22:24+00:00,Value 127,Case 2501
Value 3,Value 3,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 3,Value 1,complete,2010-07-12 13:24:12+00:00,Value 127,Case 2501
Value 3,Value 3,Value 1,Value 2,Take in charge ticket,Value 2,Value 1,Value 3,Value 1,complete,2010-07-13 09:03:03+00:00,Value 127,Case 2501
Value 3,Value 3,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 3,Value 1,complete,2010-07-15 12:45:26+00:00,Value 127,Case 2501
Value 3,Value 3,Value 1,Value 2,Closed,Value 10,Value 1,Value 3,Value 1,complete,2010-08-16 10:54:01+00:00,Value 127,Case 2501
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-03-01 11:06:21+00:00,Value 66,Case 2505
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2011-03-01 15:36:41+00:00,Value 66,Case 2505
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-03-03 15:23:39+00:00,Value 66,Case 2505
Value 1,Value 3,Value 1,Value 2,Wait,Value 9,Value 1,Value 2,Value 1,complete,2011-03-03 16:30:50+00:00,Value 66,Case 2505
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-03-04 09:19:52+00:00,Value 66,Case 2505
Value 1,Value 3,Value 1,Value 2,Wait,Value 9,Value 1,Value 2,Value 1,complete,2011-03-08 11:30:29+00:00,Value 66,Case 2505
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-03-25 08:32:02+00:00,Value 66,Case 2505
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-03-25 08:32:17+00:00,Value 66,Case 2505
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-04-09 07:32:34+00:00,Value 66,Case 2505
Value 1,Value 2,Value 1,Value 2,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-06-23 15:15:37+00:00,Value 175,Case 2506
Value 1,Value 2,Value 1,Value 2,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-06-23 15:16:19+00:00,Value 175,Case 2506
Value 1,Value 2,Value 1,Value 2,Take in charge ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-06-28 07:04:25+00:00,Value 175,Case 2506
Value 1,Value 2,Value 1,Value 2,Wait,Value 9,Value 1,Value 2,Value 1,complete,2011-06-28 08:36:02+00:00,Value 175,Case 2506
Value 1,Value 2,Value 1,Value 2,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-07-26 14:37:24+00:00,Value 175,Case 2506
Value 1,Value 2,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-08-10 14:37:41+00:00,Value 175,Case 2506
Value 1,Value 3,Value 1,Value 4,Assign seriousness,Value 9,Value 1,Value 2,Value 1,complete,2010-11-15 13:56:16+00:00,Value 86,Case 2524
Value 1,Value 3,Value 1,Value 4,Assign seriousness,Value 7,Value 1,Value 2,Value 1,complete,2010-11-17 17:00:31+00:00,Value 86,Case 2524
Value 1,Value 3,Value 1,Value 4,Take in charge ticket,Value 7,Value 1,Value 2,Value 1,complete,2010-11-17 17:00:50+00:00,Value 86,Case 2524
Value 1,Value 3,Value 1,Value 4,Resolve ticket,Value 14,Value 1,Value 2,Value 1,complete,2010-12-13 16:12:08+00:00,Value 86,Case 2524
Value 1,Value 3,Value 1,Value 4,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-01-12 16:12:30+00:00,Value 86,Case 2524
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-01-14 11:24:59+00:00,Value 91,Case 2527
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-01-14 11:35:55+00:00,Value 91,Case 2527
Value 1,Value 3,Value 1,Value 1,Take in charge ticket,Value 8,Value 1,Value 2,Value 1,complete,2011-01-28 16:45:04+00:00,Value 91,Case 2527
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 8,Value 1,Value 2,Value 1,complete,2011-01-28 16:45:43+00:00,Value 91,Case 2527
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-02-16 11:30:39+00:00,Value 91,Case 2527
Value 1,Value 3,Value 1,Value 1,Insert ticket,Value 6,Value 1,Value 2,Value 1,complete,2010-05-27 08:44:11+00:00,Value 27,Case 2544
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 6,Value 1,Value 2,Value 1,complete,2010-05-27 08:49:02+00:00,Value 27,Case 2544
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2010-06-11 10:55:21+00:00,Value 27,Case 2544
Value 1,Value 3,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2010-06-11 10:55:32+00:00,Value 27,Case 2544
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2010-06-11 10:55:44+00:00,Value 27,Case 2544
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2010-06-30 08:50:24+00:00,Value 27,Case 2544
Value 1,Value 1,Value 1,Value 4,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-06-27 10:29:42+00:00,Value 107,Case 2553
Value 1,Value 1,Value 1,Value 4,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-06-27 10:30:01+00:00,Value 107,Case 2553
Value 1,Value 1,Value 1,Value 4,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-06-27 10:30:51+00:00,Value 107,Case 2553
Value 1,Value 1,Value 1,Value 4,Wait,Value 2,Value 1,Value 2,Value 1,complete,2011-06-27 10:32:44+00:00,Value 107,Case 2553
Value 1,Value 1,Value 1,Value 4,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-06-27 13:24:24+00:00,Value 107,Case 2553
Value 1,Value 1,Value 1,Value 4,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-06-27 13:24:35+00:00,Value 107,Case 2553
Value 1,Value 1,Value 1,Value 4,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-07-30 13:20:45+00:00,Value 107,Case 2553
Value 3,Value 3,Value 1,Value 1,Assign seriousness,Value 2,Value 3,Value 2,Value 2,complete,2010-02-19 10:40:25+00:00,Value 36,Case 2559
Value 3,Value 3,Value 1,Value 1,Assign seriousness,Value 2,Value 3,Value 2,Value 2,complete,2010-02-19 10:40:36+00:00,Value 36,Case 2559
Value 3,Value 3,Value 1,Value 1,Take in charge ticket,Value 2,Value 3,Value 2,Value 2,complete,2010-02-23 13:33:27+00:00,Value 36,Case 2559
Value 3,Value 3,Value 1,Value 1,Resolve ticket,Value 2,Value 3,Value 2,Value 2,complete,2010-02-23 13:33:32+00:00,Value 36,Case 2559
Value 3,Value 3,Value 1,Value 1,Closed,Value 5,Value 3,Value 2,Value 2,complete,2010-04-08 09:52:24+00:00,Value 36,Case 2559
Value 1,Value 3,Value 1,Value 1,Insert ticket,Value 15,Value 1,Value 3,Value 1,complete,2010-05-27 15:37:37+00:00,Value 73,Case 2562
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 15,Value 1,Value 3,Value 1,complete,2010-05-28 09:00:17+00:00,Value 73,Case 2562
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 3,Value 1,complete,2010-05-28 16:02:49+00:00,Value 73,Case 2562
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 2,Value 1,Value 3,Value 1,complete,2010-05-28 16:03:05+00:00,Value 73,Case 2562
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 3,Value 1,complete,2010-06-01 10:03:43+00:00,Value 73,Case 2562
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 3,Value 1,complete,2010-07-07 15:40:18+00:00,Value 73,Case 2562
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 8,Value 1,Value 3,Value 1,complete,2011-06-30 07:40:13+00:00,Value 73,Case 2574
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 8,Value 1,Value 3,Value 1,complete,2011-06-30 07:52:02+00:00,Value 73,Case 2574
